StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_age,consent_understand,consent_participate,Q646_Browser,Q646_Version,Q646_Operating System,Q646_Resolution,attention_check_1_1,attention_check_1_2,attention_check_1_3,attention_check_2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_child,AC_4_intent_child,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_elderly,AC_4_intent_elderly,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_child,AC_4_random_child,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_elderly,AC_4_random_elderly,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_woman,AC_4_intent_woman,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_man,AC_4_intent_man,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_woman,AC_4_random_woman,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_man,AC_4_random_man,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_athlete,AC_4_intent_athlete,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_obese,AC_4_intent_obese,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_athlete,AC_4_random_athlete,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_obese,AC_4_random_obese,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_exec,AC_4_intent_exec,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_homeless,AC_4_intent_homeless,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_exec,AC_4_random_exec,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_homeless,AC_4_random_homeless,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_lawful,AC_4_intent_lawful,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_intent_lawless,AC_4_intent_lawless,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_lawful,AC_4_random_lawful,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,worry_self_robocar_1,worry_others_robocar_1,AC_3_random_lawless,AC_4_random_lawless,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments
5/6/20 7:40,5/6/20 7:44,IP Address,75.106.32.72,100,222,TRUE,5/6/20 7:44,R_6Puj1fQ1r1QxKTf,,,,,35.36639404,-113.7306976,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.138,Windows NT 6.1,1920x1080,15,30,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,41,56,63,61,69,54,42,68,71,67,38,67,73,Randomly,Law-breaking person,Male,,White,,33,College Graduate (4 year),,
5/6/20 7:39,5/6/20 7:45,IP Address,73.25.211.6,100,318,TRUE,5/6/20 7:45,R_9HTQSMC7Diz2KiZ,,,,,45.64349365,-122.6246948,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1920x1080,15,30,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,50,50,10,10,Randomly,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,47,College Graduate (4 year),,"I'm a little worried about self driving cars in general, but not particularly worried about being singled out to be hit by one of them especially in this scenario where it's not programmed to hit one sex or the other in the event that it can't avoid hitting somebody"
5/6/20 7:38,5/6/20 7:45,IP Address,205.222.246.255,100,434,TRUE,5/6/20 7:45,R_3k1x7l8jTfzGAve,,,,,39.14070129,-77.1917038,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.138,Windows NT 10.0,1366x768,15,50,100,0,100,0,100,90,90,80,5,5,5,50,70,20,90,90,Deliberately,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,51,Masters Degree (MS),,"The situation is very contrived and the term ""deliberately"" may carry connotations that skew results"
5/6/20 7:41,5/6/20 7:45,IP Address,174.99.117.195,100,234,TRUE,5/6/20 7:45,R_3FPUNLkJBVKg2Oj,,,,,35.89639282,-78.71150208,anonymous,EN,Yes,Yes,Yes,Edge,18.18363,Windows NT 10.0,911x512,15,30,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,0,100,100,100,100,0,100,100,Deliberately,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,Black,,45,Some College,,NO
5/6/20 7:40,5/6/20 7:45,IP Address,64.9.249.144,100,291,TRUE,5/6/20 7:45,R_2uZAYGkTWmNvfeK,,,,,40.8170929,-73.93920135,anonymous,EN,Yes,Yes,Yes,Chrome,76.0.3809.102,CrOS x86_64 12239.67.0,1366x768,15,20,30,0,61,100,100,100,100,100,75,0,40,82,72,71,100,100,Deliberately,Elderly person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,49,College Graduate (4 year),,no comments
5/6/20 7:40,5/6/20 7:45,IP Address,73.161.18.121,100,319,TRUE,5/6/20 7:45,R_2TBRBqPmXNYVnjR,,,,,42.67579651,-82.91210175,anonymous,EN,Yes,Yes,Yes,Firefox,76,Windows NT 6.3,1600x900,15,20,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,10,80,85,76,80,55,25,7,70,87,5,100,100,Neither,Large person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,51,Some College,,
5/6/20 7:43,5/6/20 7:46,IP Address,72.185.158.23,100,140,TRUE,5/6/20 7:46,R_2y8y0oqyDO8zAMn,,,,,28.24020386,-82.69999695,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.138,Windows NT 10.0,1366x768,15,40,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,100,95,100,81,100,22,8,24,0,15,18,52,87,Deliberately,Athlete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,65,Some College,,no comments
5/6/20 7:35,5/6/20 7:46,IP Address,64.188.28.53,100,675,TRUE,5/6/20 7:46,R_29vxhynVdo22Pwt,,,,,25.78059387,-80.18260193,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1366x768,14,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,82,10,82,40,19,8,29,29,90,50,60,49,61,Deliberately,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,35,High School or Equivalent,,ITS NICE
5/6/20 7:42,5/6/20 7:47,IP Address,98.212.103.51,100,249,TRUE,5/6/20 7:47,R_1roWbFRS017GgFh,,,,,41.09770203,-85.11759949,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 6.3,1360x768,15,40,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,100,100,100,100,99,33,68,44,43,42,53,100,100,Deliberately,Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,30,College Graduate (4 year),,nice
5/6/20 7:40,5/6/20 7:47,IP Address,172.74.206.166,100,472,TRUE,5/6/20 7:47,R_zcMmDFbr0BrZZwl,,,,,34.4125061,-79.38050079,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 6.1,1366x768,15,20,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,95,100,100,100,100,76,83,71,70,73,68,40,63,Randomly,Elderly person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,Mixed,,35,Masters Degree (MS),,
5/6/20 7:40,5/6/20 7:48,IP Address,73.173.237.100,100,517,TRUE,5/6/20 7:48,R_YXfs0hYr4TuTGcp,,,,,38.96090698,-77.34290314,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 6.1,1920x1080,15,40,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,93,64,80,51,19,26,19,64,63,41,54,55,Randomly,Child,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,32,College Graduate (4 year),,THANK YOU
5/6/20 7:47,5/6/20 7:48,IP Address,66.56.183.159,100,106,TRUE,5/6/20 7:48,R_3e2H4aUdakm7rP3,,,,,33.9631958,-80.93409729,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 10.0,1920x1080,15,50,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,90,88,17,19,23,10,30,0,0,15,25,54,14,Randomly,Executive/Doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Black,,22,College Graduate (4 year),,
5/6/20 7:45,5/6/20 7:51,IP Address,73.71.87.24,100,345,TRUE,5/6/20 7:51,R_2riuR09jjbHZ9Ph,,,,,37.81069946,-122.2478943,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 6.3,1366x768,15,30,72,0,,,,,,,,,,,,,,,,,88,71,83,83,89,58,59,56,54,80,80,87,55,84,Deliberately,Elderly person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,50,"Professional Degree (MD, JD, etc.)",,Good
5/6/20 7:49,5/6/20 7:53,IP Address,73.241.190.149,100,230,TRUE,5/6/20 7:53,R_114wW0cprJPr6aL,,,,,36.6217041,-121.7935028,anonymous,EN,Yes,Yes,Yes,Chrome,84.0.4122.7,Windows NT 6.1,1366x768,15,50,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,59,71,81,58,61,61,73,59,60,78,73,65,74,Deliberately,Law-abiding person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,18,College Graduate (4 year),,GOOD ONE
5/6/20 7:52,5/6/20 7:54,IP Address,108.29.75.137,100,115,TRUE,5/6/20 7:54,R_3oBeiXDr0BHZqrF,,,,,41.02780151,-73.94909668,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 6.3,1366x768,71,34,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,65,80,69,81,74,80,86,80,67,66,93,71,Deliberately,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,24,Masters Degree (MS),,nice
5/6/20 7:50,5/6/20 7:55,IP Address,173.242.129.193,100,256,TRUE,5/6/20 7:55,R_3iV8AritfsVgCDj,,,,,37.75250244,-85.99539948,anonymous,EN,Yes,Yes,Yes,Chrome,80.0.3987.122,Windows NT 10.0,1920x1080,15,30,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,22,100,60,61,44,3,35,4,39,43,4,0,59,Deliberately,Homeless person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,39,College Graduate (4 year),,
5/6/20 7:53,5/6/20 7:56,IP Address,47.41.110.65,100,149,TRUE,5/6/20 7:56,R_XsNwrANGMqxnL2x,,,,,44.04840088,-92.49479675,anonymous,EN,Yes,Yes,Yes,Chrome,80.0.3987.163,Windows NT 10.0,1366x768,15,30,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,83,100,100,100,100,49,26,20,45,100,54,62,63,Deliberately,Executive/Doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,White,,48,College Graduate (4 year),,
5/6/20 7:55,5/6/20 7:57,IP Address,170.244.145.45,100,127,TRUE,5/6/20 7:57,R_1qeSOTsSA9HL9ez,,,,,40.84919739,-73.97350311,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Windows NT 6.1,1366x768,64,37,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,79,42,69,79,54,68,74,76,57,86,56,71,40,Randomly,Law-abiding person,Male,,White,,28,Some College,,good
5/6/20 7:51,5/6/20 7:57,IP Address,98.110.20.76,100,374,TRUE,5/6/20 7:57,R_3JwKHiNxyqJCIhG,,,,,39.37620544,-75.16169739,anonymous,EN,Yes,Yes,Yes,Chrome,81.0.4044.129,Macintosh,1920x1080,15,30,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,100,100,0,0,Randomly,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,White,,33,High School or Equivalent,,
5/6/20 7:54,5/6/20 7:59,IP Address,73.115.134.79,100,290,TRUE,5/6/20 7:59,R_3I0OisO74ZxXF9j,,,,,30.05239868,-95.37069702,anonymous,EN,Yes,Yes,Yes,Chrome,80.0.3987.132,Windows NT 10.0,1366x768,15,30,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,82,89,83,94,73,89,70,92,72,76,85,75,49,Deliberately,Law-abiding person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,,Black,,32,Masters Degree (MS),,
